index	nb_urls	delimit_hash	geo	text	nb_symbols	annee	delimit_mention	nb_extended_entities	text_mention	id_str	nb_user_photos	nb_user_mentions	type_extended_entities	created_at	lang	retweet_count	nb_hashtags	favorite_count	text_hashtags
778309188321734657	0	, 27, 38, 39, 57		QUOI ! C'EST VRAI !!!??👀😱😦 #Brangelina #brangelinadivorce	0	2016		0		778309188321734657	0	0	[]	Tue Sep 20 19:05:45 +0000 2016	fr	0	2	1	, Brangelina, brangelinadivorce
778309272555888640	0	, 55, 66		Comment vous voulez que je crois en l'amour maintenant #Brangelina	0	2016		0		778309272555888640	0	0	[]	Tue Sep 20 19:06:05 +0000 2016	fr	5	1	2	, Brangelina
778309275982725120	0	, 37, 48		Faut peut être pas exagérer avec les #Brangelina , j'vois des gens au bord du suicide limite... on s'en tape qu'ils divorcent 😒	0	2016		0		778309275982725120	0	0	[]	Tue Sep 20 19:06:06 +0000 2016	fr	0	1	1	, Brangelina
778309336544206848	0	, 11, 22		Wsh blc de #Brangelina	0	2016		0		778309336544206848	0	0	[]	Tue Sep 20 19:06:20 +0000 2016	fr	0	1	0	, Brangelina
778309377568759808	1	, 0, 9, 13, 27, 49, 53, 78, 89, 90, 98, 99, 104, 105, 111, 112, 129, 130, 140		#BradPitt et #AngelinaJolie brisent le silence | #JDQ https://t.co/UM6qOem3wu #Brangelina #Divorce #pitt #Jolie #joliepittdivorce #JoliePitt	0	2016		0		778309377568759808	0	0	[]	Tue Sep 20 19:06:30 +0000 2016	fr	0	9	0	, BradPitt, AngelinaJolie, JDQ, Brangelina, Divorce, pitt, Jolie, joliepittdivorce, JoliePitt
778309379070259200	0	, 114, 125		nn nn je peux pas ptn c'étaient mes parents ptn je dis non ils peuvent pas divorcer c tellement beau leur couple  #Brangelina	0	2016		0		778309379070259200	0	0	[]	Tue Sep 20 19:06:30 +0000 2016	fr	0	1	0	, Brangelina
778309423668293632	0	, 6, 17		Genre #Brangelina ils sont plus ensembles omg, j'ai loupé un épisode ?	0	2016		0		778309423668293632	0	0	[]	Tue Sep 20 19:06:41 +0000 2016	fr	1	1	0	, Brangelina
778309472708136960	0	, 37, 48		La vraie question avec le divorce de #Brangelina  c'est de savoir combien de mags people vont faire faillite faute de sujets à traiter...	0	2016		0		778309472708136960	0	0	[]	Tue Sep 20 19:06:53 +0000 2016	fr	0	1	0	, Brangelina
778309530874675200	0	, 0, 11		#Brangelina c'était le couple goal	0	2016		0		778309530874675200	0	0	[]	Tue Sep 20 19:07:07 +0000 2016	fr	0	1	0	, Brangelina
778309750954000384	0	, 0, 11		#Brangelina quelle surprise.	0	2016		0		778309750954000384	0	0	[]	Tue Sep 20 19:07:59 +0000 2016	fr	0	1	1	, Brangelina
778309781585100803	0	, 0, 11		#Brangelina c'est bon il est libbbreee😜😜	0	2016		0		778309781585100803	0	0	[]	Tue Sep 20 19:08:06 +0000 2016	fr	0	1	0	, Brangelina
778309948077961216	0	, 109, 120		Bon ça y est EastEnders c'est fini, j'ai expédié les gamines au lit, je peux à nouveau me consacrer à 100% à #Brangelina.	0	2016		0		778309948077961216	0	0	[]	Tue Sep 20 19:08:46 +0000 2016	fr	0	1	6	, Brangelina
778310050569945088	1	, 0, 11, 12, 32, 33, 54, 72, 80, 84, 89		#Brangelina #ObligeCestUnComplot #DictionnaireDuCouple prochain divorce #Beyonce et #JayZ ? Les Paris sont lancés!… https://t.co/64lAZIjoA6	0	2016		0		778310050569945088	0	0	[]	Tue Sep 20 19:09:11 +0000 2016	fr	0	5	2	, Brangelina, ObligeCestUnComplot, DictionnaireDuCouple, Beyonce, JayZ
778310088431919104	1	, 73, 84		Divorce Angelina Jolie/Brad Pitt : Jennifer Aniston vengée selon Twitter #Brangelina - https://t.co/MasbkzPlQY	0	2016		0		778310088431919104	0	0	[]	Tue Sep 20 19:09:20 +0000 2016	fr	0	1	0	, Brangelina
778310169700753408	0	, 35, 46		Dites moi que c'est une blague svp #Brangelina	0	2016		0		778310169700753408	0	0	[]	Tue Sep 20 19:09:39 +0000 2016	fr	2	1	0	, Brangelina
778310208405798912	0	, 95, 106		vanessa et johnny, brad et Angelina euh C quoi apres Michelle et Barack ptn grandissez un peu  #Brangelina	0	2016		0		778310208405798912	0	0	[]	Tue Sep 20 19:09:48 +0000 2016	fr	0	1	0	, Brangelina
778310311027834880	0	, 8, 19		Ah. Ok. #Brangelina https://t.co/J7vAWzebT9	0	2016		1		778310311027834880	1	0	['photo']	Tue Sep 20 19:10:13 +0000 2016	fr	0	1	0	, Brangelina
778310324822867969	0	, 71, 82		Je veux pas jouer les vautours mais y a moyen d'avoir le tel de Brad ? #Brangelina	0	2016		0		778310324822867969	0	0	[]	Tue Sep 20 19:10:16 +0000 2016	fr	0	1	0	, Brangelina
778310354942234624	0	, 37, 48		Vous êtes triste de la séparation de #Brangelina on dirait c'est vos darons	0	2016		0		778310354942234624	0	0	[]	Tue Sep 20 19:10:23 +0000 2016	fr	1	1	1	, Brangelina
778310400081326081	0	, 59, 70, 71, 84		Ah ben ça valait bien le coup de se payer une robe Versace #Brangelina #ToutÇaPourÇa https://t.co/DIOJ9UICc7	0	2016		1		778310400081326081	1	0	['photo']	Tue Sep 20 19:10:34 +0000 2016	fr	0	2	1	, Brangelina, ToutÇaPourÇa
778310464975626240	1	, 45, 56		En moins sexy, mais plus utile que l'affaire #Brangelina vous avez aussi la primaire écologiste &gt;&gt;  https://t.co/6NAKgU0YyA	0	2016		0		778310464975626240	0	0	[]	Tue Sep 20 19:10:49 +0000 2016	fr	1	1	1	, Brangelina
778310514829062148	0	, 90, 101		Dans le show-business malheureusement les couples qui tiennent sont de plus en plus rares #Brangelina	0	2016		0		778310514829062148	0	0	[]	Tue Sep 20 19:11:01 +0000 2016	fr	0	1	0	, Brangelina
778310547569795072	0	, 7, 18		outrée #Brangelina	0	2016		0		778310547569795072	0	0	[]	Tue Sep 20 19:11:09 +0000 2016	fr	0	1	0	, Brangelina
778310602146058240	1	, 49, 60		m'en fout de Brad, c'est quoi le 06 d'Angelina ? #Brangelina  Chacun ses priorités !! https://t.co/xf0rnRYRpP	0	2016		0		778310602146058240	0	0	[]	Tue Sep 20 19:11:22 +0000 2016	fr	0	1	0	, Brangelina
778310635939594241	2	, 97, 108, 109, 116		Angelina Jolie divorce : Jennifer Aniston est-elle en train de jubiler ? https://t.co/sOpaOafVAL #brangelina #people https://t.co/E66L0J4kTF	0	2016		0		778310635939594241	0	0	[]	Tue Sep 20 19:11:30 +0000 2016	fr	1	2	1	, brangelina, people
778310675839983616	0	, 111, 122		c impossible Brad et Angelina qui divorcent c comme si il y avait un ciel sans soleil maintenant C mort la vie #Brangelina	0	2016		0		778310675839983616	0	0	[]	Tue Sep 20 19:11:40 +0000 2016	fr	1	1	0	, Brangelina
778310714335367169	0	, 67, 78		Alors comme ça Marion Cotillard a un polichinelle dans le tiroir ? #Brangelina	0	2016		0		778310714335367169	0	0	[]	Tue Sep 20 19:11:49 +0000 2016	fr	0	1	0	, Brangelina
778310838729994240	0	, 109, 120		Si avec Marion Cotillard c'est vrai, Angelina voit ce que ça fait de piquer un mec en couple, la roue tourne #Brangelina	0	2016		0		778310838729994240	0	0	[]	Tue Sep 20 19:12:18 +0000 2016	fr	0	1	1	, Brangelina
778310926973833216	0	, 0, 11, 22, 31		"#Brangelina Au revoir
#CotiBrad Bienvenue https://t.co/fW0oLfO5K3"	0	2016		1		778310926973833216	1	0	['photo']	Tue Sep 20 19:12:39 +0000 2016	fr	1	2	1	, Brangelina, CotiBrad
778311025665925120	0	, 0, 11		#Brangelina maintenant il faut passer à autre chose. c'est comme si les gens vivaient uniquement dans l'attente de ce divorce	0	2016		0		778311025665925120	0	0	[]	Tue Sep 20 19:13:03 +0000 2016	fr	0	1	0	, Brangelina
778311038802464768	0	, 15, 26		Mais noooon 😭😭 #Brangelina	0	2016		0		778311038802464768	0	0	[]	Tue Sep 20 19:13:06 +0000 2016	fr	0	1	0	, Brangelina
778311040891224064	0	, 31, 42		Justice a été rendue, enfin 😈🎉 #Brangelina	0	2016		0		778311040891224064	0	0	[]	Tue Sep 20 19:13:07 +0000 2016	fr	0	1	0	, Brangelina
778311097149513728	0	, 20, 27, 28, 39		Moi. Team Anniston. #Braxit #Brangelina	0	2016		0		778311097149513728	0	0	[]	Tue Sep 20 19:13:20 +0000 2016	fr	0	2	1	, Braxit, Brangelina
778311148286402562	0	, 23, 34		g jms aimé brad tfacon #Brangelina	0	2016		0		778311148286402562	0	0	[]	Tue Sep 20 19:13:32 +0000 2016	fr	0	1	1	, Brangelina
778311191156367360	0	, 46, 57		c'est normal qu'en apprenant la fin du couple #Brangelina j'ai eu l'impression qu'une partie de mon âme s'envolait dans leur divorce ?	0	2016		0		778311191156367360	0	0	[]	Tue Sep 20 19:13:42 +0000 2016	fr	0	1	3	, Brangelina
778311221179211777	0	, 84, 95		"Putain leur séparation c'est comme séparé la viande du kebab et sa sauce blanche...
#Brangelina"	0	2016		0		778311221179211777	0	0	[]	Tue Sep 20 19:13:50 +0000 2016	fr	0	1	3	, Brangelina
778311247397781504	0	, 119, 130		Avouez quand vous avez appris le divorce de Brad et Angelina, vous avez pensé à Jennifer Aniston qui dit CHEEEEHHHH 😂😂 #Brangelina	0	2016		0		778311247397781504	0	0	[]	Tue Sep 20 19:13:56 +0000 2016	fr	0	1	1	, Brangelina
778311248677044224	0	, 32, 43		Comme quoi, rien n'est éternel. #Brangelina	0	2016		0		778311248677044224	0	0	[]	Tue Sep 20 19:13:56 +0000 2016	fr	0	1	0	, Brangelina
778311326678540288	0	, 0, 11		#Brangelina waw jui choquée ma race	0	2016		0		778311326678540288	0	0	[]	Tue Sep 20 19:14:15 +0000 2016	fr	0	1	0	, Brangelina
778311541422686208	0	, 0, 11, 81, 89		#Brangelina c'est fini ! Y a un bon coup à faire niveau immobilier au château de #miraval lol	0	2016		0		778311541422686208	0	0	[]	Tue Sep 20 19:15:06 +0000 2016	fr	0	2	0	, Brangelina, miraval
778311551199678464	0	, 93, 104		Apparemment il l'aurait pas trompé. Elle supportait plus comment il éducaquait leurs enfants #Brangelina	0	2016		0		778311551199678464	0	0	[]	Tue Sep 20 19:15:08 +0000 2016	fr	1	1	0	, Brangelina
778311553665863682	0	, 114, 125		La roue tourne et on fini toujours par payer, Angelina a volé le mec de Jennifer et maintenant c'est elle la cocu #Brangelina	0	2016		0		778311553665863682	0	0	[]	Tue Sep 20 19:15:09 +0000 2016	fr	0	1	0	, Brangelina
778311759983771648	0	, 69, 80		Ca y est plus aucunes filles vont croire en l'amour mon dieuuuuuuu 🙄 #Brangelina	0	2016		0		778311759983771648	0	0	[]	Tue Sep 20 19:15:58 +0000 2016	fr	4	1	1	, Brangelina
778311796469956609	0	, 124, 135		Angelina Jolie et Brat pite se séparent !!?? Et ben, de nos jour les célébrité en couples pour toujours C'EST LA FOUTAISE 😡 #Brangelina	0	2016		0		778311796469956609	0	0	[]	Tue Sep 20 19:16:07 +0000 2016	fr	0	1	0	, Brangelina
778311838027157505	0	, 0, 11, 66, 79, 80, 93, 94, 115		#Brangelina c'est fini... 😭 et pendant ce temps là @JenniferAni 😆 #toutçapourça #larouetourne #misterandmissizsmith	0	2016	, 51, 63	0	, JenniferAni	778311838027157505	0	1	[]	Tue Sep 20 19:16:17 +0000 2016	fr	0	4	0	, Brangelina, toutçapourça, larouetourne, misterandmissizsmith
778311865252413441	0	, 56, 67		Et si les medias arretaient de sortir de la merde aussi #Brangelina	0	2016		0		778311865252413441	0	0	[]	Tue Sep 20 19:16:23 +0000 2016	fr	0	1	1	, Brangelina
778311900870377473	0	, 0, 11		#Brangelina je ne suis pas spécialement fan ou quoi mais c'est quand même choquant cette affaire de divorce ! 😱😱	0	2016		0		778311900870377473	0	0	[]	Tue Sep 20 19:16:32 +0000 2016	fr	0	1	0	, Brangelina
778311912178212864	0	, 46, 57		Le marabout de Jennifer Aniston a bien bossé. #Brangelina	0	2016		0		778311912178212864	0	0	[]	Tue Sep 20 19:16:34 +0000 2016	fr	0	1	0	, Brangelina
778311964040790016	0	, 96, 107		@PersonalBrad bienvenue dans le monde du célibat, t'inquiète on s'y habitue au bout d'un moment #Brangelina	0	2016	, 0, 13	0	, PersonalBrad	778311964040790016	0	1	[]	Tue Sep 20 19:16:47 +0000 2016	fr	0	1	1	, Brangelina
778312066973200385	1	, 98, 109, 110, 121, 122, 136		https://t.co/wBIHBol2Yx C'est Gwak à Sable ! On joue à South Park un peu... merci @LoutreCosmique #quaratweet #Brangelina #AngelinaJolie	0	2016	, 82, 97	0	, LoutreCosmique	778312066973200385	0	1	[]	Tue Sep 20 19:17:11 +0000 2016	fr	2	3	5	, quaratweet, Brangelina, AngelinaJolie
778312130873339904	1	, 0, 11, 12, 21, 44, 60		#Brangelina #BrexPitt y los memes y gifs de #JenniferAniston   @TheRealJennifer https://t.co/7loJo1nrlr	0	2016	, 63, 79	0	, TheRealJennifer	778312130873339904	0	1	[]	Tue Sep 20 19:17:26 +0000 2016	fr	0	3	2	, Brangelina, BrexPitt, JenniferAniston
778312235533869056	0	, 36, 47		Sorry mais là j'ai plus foi en rien #Brangelina	0	2016		0		778312235533869056	0	0	[]	Tue Sep 20 19:17:51 +0000 2016	fr	0	1	0	, Brangelina
778312269079937024	0	, 129, 140		Le couple goal le plus beau de la planète divorce ok bon sa suffis dite nous il est où le cannular bc c'est juste impossible la. #Brangelina	0	2016		0		778312269079937024	0	0	[]	Tue Sep 20 19:17:59 +0000 2016	fr	0	1	1	, Brangelina
778312314252591104	0	, 0, 11		#Brangelina NANNNN JSUIS TROP TRISTE https://t.co/JvYGQA2ut8	0	2016		3		778312314252591104	1	0	['photo', 'photo', 'photo']	Tue Sep 20 19:18:10 +0000 2016	fr	2	1	1	, Brangelina
778312316047781888	0	, 39, 50, 51, 58		Br(rrr) doit avoir froid sans Angelina #Brangelina #Pardon	0	2016		0		778312316047781888	0	0	[]	Tue Sep 20 19:18:11 +0000 2016	fr	0	2	1	, Brangelina, Pardon
778312344405417984	0	, 3, 14		Ok #Brangelina se séparent. Passez à autre chose.	0	2016		0		778312344405417984	0	0	[]	Tue Sep 20 19:18:17 +0000 2016	fr	0	1	0	, Brangelina
778312458792472576	0	, 0, 11		#Brangelina choqué et déçus	0	2016		0		778312458792472576	0	0	[]	Tue Sep 20 19:18:45 +0000 2016	fr	0	1	0	, Brangelina
778312509283524609	0	, 25, 36		C'est une blague right ? #Brangelina	0	2016		0		778312509283524609	0	0	[]	Tue Sep 20 19:18:57 +0000 2016	fr	1	1	2	, Brangelina
778312580314062849	0	, 0, 11		#Brangelina !? Absolument mais alors absolument rien à foutre ✅ Next ➡	0	2016		0		778312580314062849	0	0	[]	Tue Sep 20 19:19:14 +0000 2016	fr	0	1	0	, Brangelina
778312665978564608	0	, 24, 35		Franchement j'aime bien #Brangelina mais en soit ça va rien changer à nos vies qu'ils soient ensemble ou non.🙄🤔🤔	0	2016		0		778312665978564608	0	0	[]	Tue Sep 20 19:19:34 +0000 2016	fr	0	1	1	, Brangelina
778312746358235137	0	, 78, 89		Déjà comment voulais vous que le moche que je suis trouve l'amour si même les #Brangelina se séparent ?	0	2016		0		778312746358235137	0	0	[]	Tue Sep 20 19:19:53 +0000 2016	fr	1	1	2	, Brangelina
778312778780143616	0	, 50, 61		Je viens de penser... ça veut dire que mon couple #Brangelina dans les sims doit aussi se séparer! Il va lui reverser sa poubelle... 😦😂😂	0	2016		0		778312778780143616	0	0	[]	Tue Sep 20 19:20:01 +0000 2016	fr	1	1	3	, Brangelina
778312914306494464	0	, 97, 108		Ça faisait 12 ans qu'ils étaient ensemble et il y en a qui parlent toujours de Jennifer Aniston  #Brangelina	0	2016		0		778312914306494464	0	0	[]	Tue Sep 20 19:20:33 +0000 2016	fr	0	1	0	, Brangelina
778312994035998720	0	, 94, 105		Un couple de moins dans la planète people, allez, faut vous en remettre, y'a pas mort d'homme #Brangelina	0	2016		0		778312994035998720	0	0	[]	Tue Sep 20 19:20:52 +0000 2016	fr	2	1	3	, Brangelina
778313060511522821	0	, 88, 99		Tu te déconnectes de ce monde juste une journée et quand tu reviens, t'apprends que les #Brangelina divorcent. 😒	0	2016		0		778313060511522821	0	0	[]	Tue Sep 20 19:21:08 +0000 2016	fr	0	1	0	, Brangelina
778313104274759680	0	, 77, 88		Marion Cotillard enceinte ! C'est Brad Pitt ou Guillaume Canet le papa ?! 🙄🤔 #Brangelina	0	2016		0		778313104274759680	0	0	[]	Tue Sep 20 19:21:19 +0000 2016	fr	0	1	1	, Brangelina
778313251826302976	0	, 0, 11		#Brangelina quand t'es connu et que tu veux pas d'ennuis, pourquoi tu te maries ??? 😒	0	2016		0		778313251826302976	0	0	[]	Tue Sep 20 19:21:54 +0000 2016	fr	0	1	1	, Brangelina
778313331555860480	0	, 20, 31		Je suis la moi Brad #Brangelina	0	2016		0		778313331555860480	0	0	[]	Tue Sep 20 19:22:13 +0000 2016	fr	8	1	13	, Brangelina
778313407015583745	0	, 93, 104		"Brad, je pense qu'il a déserté insupporté à l'idée d'être veuf bientôt 

Mange Angelina !!!

#Brangelina"	0	2016		0		778313407015583745	0	0	[]	Tue Sep 20 19:22:31 +0000 2016	fr	1	1	5	, Brangelina
778313451303235584	0	, 73, 84		C'était le couple qui fait rêver je suis deg comme si je les connaissais #Brangelina	0	2016		0		778313451303235584	0	0	[]	Tue Sep 20 19:22:41 +0000 2016	fr	0	1	2	, Brangelina
778313520974860289	1	, 36, 47		C'est pas vrai, jveux pas y croire  #Brangelina https://t.co/u2OGSGDq8H	0	2016		0		778313520974860289	0	0	[]	Tue Sep 20 19:22:58 +0000 2016	fr	0	1	0	, Brangelina
778313598296854528	1	, 0, 11		#Brangelina j'ai grandit avec eux moi ! 😭 https://t.co/YM7dV8omTK	0	2016		0		778313598296854528	0	0	[]	Tue Sep 20 19:23:16 +0000 2016	fr	1	1	1	, Brangelina
778313619868119040	0	, 28, 39		Nan mais par contre si même #Brangelina ça va pas, comment vous voulez que je respire un peu ? Comment vous voulez que je vive ?	0	2016		0		778313619868119040	0	0	[]	Tue Sep 20 19:23:22 +0000 2016	fr	1	1	1	, Brangelina
778313644505493504	1	, 16, 27		La fin du mythe #Brangelina 💔 https://t.co/sOmcBR4rAz	0	2016		0		778313644505493504	0	0	[]	Tue Sep 20 19:23:27 +0000 2016	fr	33	1	41	, Brangelina
778313848965197824	0	, 34, 45		Je suis choquée choquée choquée . #Brangelina	0	2016		0		778313848965197824	0	0	[]	Tue Sep 20 19:24:16 +0000 2016	fr	1	1	2	, Brangelina
778313987658280964	0	, 0, 8, 9, 20, 78, 85, 114, 123, 124, 138		#Divorce #Brangelina DEUIL MONDIAL? Vs savez quoi!Rien à branler de ces 2 là. #Médias 👎🏾 Ma Life changera demain? #BradPitt #Angelinajolie ?	0	2016		0		778313987658280964	0	0	[]	Tue Sep 20 19:24:49 +0000 2016	fr	0	5	1	, Divorce, Brangelina, Médias, BradPitt, Angelinajolie
778314046126915584	0	, 97, 108		Angelina Jolie et Brad Pitt qui divorcent. Après Vanessa et Johnny... Je crois lus en l'amour la #Brangelina	0	2016		0		778314046126915584	0	0	[]	Tue Sep 20 19:25:03 +0000 2016	fr	1	1	4	, Brangelina
778314074853605376	0	, 37, 48		Ça y est je crois plus à l'amour là  #Brangelina	0	2016		0		778314074853605376	0	0	[]	Tue Sep 20 19:25:10 +0000 2016	fr	1	1	0	, Brangelina
778314146014257152	0	, 18, 29		Choquée et déçue. #Brangelina	0	2016		0		778314146014257152	0	0	[]	Tue Sep 20 19:25:27 +0000 2016	fr	0	1	1	, Brangelina
778314188879958016	1	, 35, 44, 71, 82, 83, 92, 93, 105		"Stop av Cotillard, Regardez plutôt #ByTheSea  
https://t.co/k1Bo9pPfgn #Brangelina #Memories #InstantCine"	0	2016		0		778314188879958016	0	0	[]	Tue Sep 20 19:25:37 +0000 2016	fr	0	4	0	, ByTheSea, Brangelina, Memories, InstantCine
778314454702448644	0	, 20, 31		j'ai l'coeur brisé  #Brangelina	0	2016		0		778314454702448644	0	0	[]	Tue Sep 20 19:26:41 +0000 2016	fr	0	1	1	, Brangelina
778314484804911104	0	, 25, 36		Euh c'est quoi le délire #Brangelina ?	0	2016		0		778314484804911104	0	0	[]	Tue Sep 20 19:26:48 +0000 2016	fr	0	1	2	, Brangelina
778314528031383552	0	, 0, 11		"#Brangelina 
C est malheureux 💔"	0	2016		0		778314528031383552	0	0	[]	Tue Sep 20 19:26:58 +0000 2016	fr	2	1	0	, Brangelina
778314608981467136	0	, 54, 65		En vrai même si jmen battais les c j'suis grv choquée #Brangelina	0	2016		0		778314608981467136	0	0	[]	Tue Sep 20 19:27:17 +0000 2016	fr	1	1	5	, Brangelina
778314616162050053	1	, 60, 71, 72, 89		Quand même une belle reprise de cette tragédie monumentale. #brangelina #pleuronsenbeaute https://t.co/Ny1sKF2tKH	0	2016		0		778314616162050053	0	0	[]	Tue Sep 20 19:27:19 +0000 2016	fr	1	2	3	, brangelina, pleuronsenbeaute
778314662379216896	1	, 39, 50, 51, 56, 57, 71		Pendant ce temps chez Jennifer Aniston #Brangelina #Brad #AngelinaJolie https://t.co/kJWcq36LIS	0	2016		0		778314662379216896	0	0	[]	Tue Sep 20 19:27:30 +0000 2016	fr	0	3	1	, Brangelina, Brad, AngelinaJolie
778314699855261696	0	, 4, 15		Les #Brangelina divorcent ? Imaginés la galère pour la garde alterné des enfants waow c impossible à gérer pour le commun des mortels	0	2016		0		778314699855261696	0	0	[]	Tue Sep 20 19:27:39 +0000 2016	fr	20	1	20	, Brangelina
778314808533905409	0	, 0, 11		"#Brangelina 
Noooo c'est impossible 😭💍"	0	2016		0		778314808533905409	0	0	[]	Tue Sep 20 19:28:05 +0000 2016	fr	0	1	0	, Brangelina
778314934581096453	0	, 0, 16, 43, 54		#MarionCotillard à l'origine du divorce de #Brangelina non mais qu'elle grosse connerie encore !!! Qu'est-ce qu'il ne faut pas lire !!	0	2016		0		778314934581096453	0	0	[]	Tue Sep 20 19:28:35 +0000 2016	fr	0	2	1	, MarionCotillard, Brangelina
778315042072694784	0	, 124, 135		Il y a donc confirmation : l'amour n'existe pas. Je répète , l'amour n'existe pas ! Pas la peine de s'enflammer pour rien ! #brangelina	0	2016		0		778315042072694784	0	0	[]	Tue Sep 20 19:29:01 +0000 2016	fr	20	1	33	, brangelina
778315076600225792	0	, 0, 11		#Brangelina Jolie??	0	2016		0		778315076600225792	0	0	[]	Tue Sep 20 19:29:09 +0000 2016	fr	0	1	0	, Brangelina
778315084292562944	0	, 26, 37		Jsuis deg de fouuu!!!! 😱😭 #Brangelina	0	2016		0		778315084292562944	0	0	[]	Tue Sep 20 19:29:11 +0000 2016	fr	0	1	0	, Brangelina
778315142786265088	1	, 11, 22		Divorce de #Brangelina : retour en images sur leur love story https://t.co/HDr6zAjEfy https://t.co/7Sl8I1uJ77	0	2016		1		778315142786265088	1	0	['photo']	Tue Sep 20 19:29:25 +0000 2016	fr	3	1	2	, Brangelina
778315185891184640	0	, 113, 124		Donc oui pardon excusez moi MAIS J'AI PAS SIGNÉ POUR ÇA L'AMOUR C'EST QUOI SANS EUX ? C'est la décadence totale  #Brangelina	0	2016		0		778315185891184640	0	0	[]	Tue Sep 20 19:29:35 +0000 2016	fr	4	1	0	, Brangelina
778315228031377409	0	, 74, 85		"Ma mère elle m'a dit :"" y'a moyen que je puisse ENFIN épouser BradPitt"" 

#Brangelina"	0	2016		0		778315228031377409	0	0	[]	Tue Sep 20 19:29:45 +0000 2016	fr	1	1	1	, Brangelina
