POIDLOG	POIDSF	cLT1FREQ	cLT2FREQ																												
0.561951509	3011.7847318	6	1																												
0.5402142891	2895.2838844	5	1																												
0.1384536144	742.04353069	1	1																												
1.2675556621	6793.4772467	3	1																												
0.0927656399	497.1783747	3	1																												
0.0875743993	469.35586897	2	1																												
0.465971392	2497.3783349	2	1																												
1.3100321722	7021.130527	1	1																												
0.516655053	2769.017923	12	1																												
0.6289321728	3370.7682694	3	1																												
0.3789185891	2030.8179676	2	1																												
1.2723540719	6819.1943716	2	1																												
2.4876211399	13332.430375	3	1																												
0.1510915629	809.77674219	4	1																												
1.3427323902	7196.3876725	2	1																												
1.9938301161	10685.952445	3	1																												
0.4144988836	2221.5109114	2	1																												
2.5339335543	13580.642223	4	1																												
0.2578412711	1381.9028706	6	1																												
0.4030394932	2160.0941941	4	1																												
0.1485559464	796.1870803	4	1																												
0.1099033582	589.0281474	8	1																												
0.1340680335	718.53896616	2	1																												
0.4470239944	2395.8295684	5	1																												
1.2265694796	6573.8113914	3	1																												
0.9937009428	5325.7501399	5	1																												
0.1335215608	715.61014054	2	1																												
0.1284775804	688.57687694	2	1																												
2.5357989494	13590.639827	3	1																												
0.6974545101	3738.0144215	7	2																												
0.1776939022	952.35224592	3	1																												
0.122549248	656.80392031	2	1																												
1.2786914924	6853.1598405	8	1																												
0.8537497616	4575.6803849	2	1																												
1.0933721757	5859.9391094	3	1																												
0.1057151953	566.58164623	2	1																												
0.0663632412	355.67445506	3	1																												
0.1121109179	600.85958536	0																													
0.6854384166	3673.6140481	3	1																												
0.0615521589	329.88941091	4	1																												
0.1097178953	588.03415687	3	1																												
0.0550567046	295.07695863	2	1																												
0.5574452086	2987.6331697	3	1																												
0.4736245459	2538.3954899	4	1																												
0.2861152727	1533.4376649	3	2																												
1.0907679332	5845.9816455	1	1																												
0.740070686	3966.4162426	0																													
0.6392988694	3426.3286836	3	1																												
1.57752615	8454.7671761	2	1																												
0.2868330413	1537.2845531	1	1																												
0.5261726155	2820.0273944	1	1																												
1.1714136985	6278.2034312	4	1																												
0.4133496563	2215.3516164	0																													
0.6158642873	3300.7308065	2	1																												
0.3621621452	1941.0116386	0																													
1.4044883721	7527.369475	0																													
1.4434636202	7736.2577069	6	1																												
4.8485958393	25986.097886	0																													
0.251497652	1347.9041808	0																													
